workflow_id,start_time,end_time,execution_time_seconds,prompt_tokens,completion_tokens
f983f4dc-15fb-40c6-ae27-9a3008aae766,2025-05-15T08:37:51.568751+00:00,2025-05-15T08:38:04.615519+00:00,11.6279010772705,3055,766
b8e43661-334d-4610-b40a-1ffa7b28a602,2025-05-15T08:37:50.39913+00:00,2025-05-15T08:38:06.578556+00:00,14.5702800750732,3055,869
7831b867-b625-49d6-8325-f5fa22b5ea57,2025-05-15T08:37:52.67885+00:00,2025-05-15T08:38:07.978438+00:00,13.801539182663,4171,819
a9f8398e-41a5-44cb-affb-e7714677241f,2025-05-15T08:38:18.235026+00:00,2025-05-15T08:38:25.702801+00:00,5.94365477561951,2823,392
6abc3875-4c7a-4a07-b19b-bb2dc8dc0493,2025-05-15T08:38:19.336249+00:00,2025-05-15T08:38:29.163664+00:00,8.4267840385437,2910,431
9f91651d-a1c2-4600-8b62-df590b399039,2025-05-15T08:38:20.51736+00:00,2025-05-15T08:38:33.391468+00:00,11.4659588336945,3055,708
3dd3708b-68d5-446c-9efb-2defac14c0db,2025-05-15T08:38:21.586466+00:00,2025-05-15T08:38:35.150567+00:00,11.9548988342285,3055,688
9c908268-4195-4392-8881-ea6604486e13,2025-05-15T08:38:22.845795+00:00,2025-05-15T08:38:36.301261+00:00,12.0634262561798,3055,726
965f633d-35df-408a-9225-fafd08629841,2025-05-15T08:38:48.309018+00:00,2025-05-15T08:39:00.909377+00:00,11.0571799278259,3055,740
898ee4f3-7258-4b9a-aad1-a0f84a34896e,2025-05-15T08:38:51.923855+00:00,2025-05-15T08:39:04.126525+00:00,10.5431101322174,2020,656
b1195f8f-7dca-4ff8-a0c0-dbc5bb6192bd,2025-05-15T08:38:50.711845+00:00,2025-05-15T08:39:05.654471+00:00,13.4799411296844,3055,704
3de3bcc2-ee67-4a35-b7e2-0beb3738f29e,2025-05-15T08:38:53.181519+00:00,2025-05-15T08:39:06.89442+00:00,12.0625970363617,3055,722
e73247a3-b6fb-4cc2-9fd0-5e57a4181a4c,2025-05-15T08:38:49.560433+00:00,2025-05-15T08:39:09.220579+00:00,18.2108609676361,2938,550
3f5070b9-a211-4671-b683-58184444460a,2025-05-15T08:39:19.926119+00:00,2025-05-15T08:39:31.219601+00:00,9.64884185791016,3070,589
1fedb254-c82a-42f9-9139-6dccd76a520e,2025-05-15T08:39:18.653419+00:00,2025-05-15T08:39:33.890947+00:00,13.6322758197784,3055,868
3c89e9d8-4f71-4523-8fea-11182dd5239b,2025-05-15T08:39:22.240669+00:00,2025-05-15T08:39:35.352864+00:00,11.6361379623413,3055,730
41a66a4c-b22d-423b-928f-9e0278eb7b63,2025-05-15T08:39:21.12201+00:00,2025-05-15T08:39:36.692886+00:00,14.0092737674713,3055,840
6a54a145-dd1c-4a2b-96a3-43ec76065dad,2025-05-15T08:39:23.658239+00:00,2025-05-15T08:39:37.965395+00:00,12.7641739845276,3055,851
1da2c6ce-b00d-4550-aead-f157ad9a2473,2025-05-15T08:45:04.520712+00:00,,,0,0
f07fc773-475d-40d8-bb01-978fc0832658,2025-05-15T08:45:07.51805+00:00,,,0,0
25c1d635-ef2e-42cb-baec-0f1417476087,2025-05-15T08:45:08.911714+00:00,,,0,0
3c00c237-14e4-428e-9a9c-250b1e1b0768,2025-05-15T08:45:10.49236+00:00,,,0,0
29bf06b8-9a3f-4119-8f76-891d4f830076,2025-05-15T08:45:12.212657+00:00,,,0,0
2d6dbb12-2d7e-48fd-8530-0498b9fb52d6,2025-05-15T08:45:32.718507+00:00,,,0,0
d64aab04-5554-42f4-a0e7-a7e55bb7bb5f,2025-05-15T08:45:34.057167+00:00,,,0,0
175a8eae-63b6-4288-aff1-6fbc0584bc79,2025-05-15T08:45:35.341606+00:00,,,0,0
7f998526-76b1-4cf6-9133-404a1a5fc68b,2025-05-15T08:45:36.857326+00:00,,,0,0
87c1355c-9363-41a8-8be1-1a8db4c7007a,2025-05-15T08:45:38.432305+00:00,,,0,0
5c480dd1-2571-4b4d-b8ed-9577527986a6,2025-05-15T08:45:58.94653+00:00,,,0,0
308f98fa-47c9-4a06-9204-95bc01ca3a56,2025-05-15T08:46:01.738157+00:00,,,0,0
febea9e8-124f-454e-94e7-f3de9edddbe3,2025-05-15T08:46:03.184189+00:00,,,0,0
4d25cd06-8484-4fce-9f3d-2a2f939c47d8,2025-05-15T08:46:05.102563+00:00,,,0,0
3081b34e-7609-412d-98b9-f1831aa554e7,2025-05-15T08:46:06.603763+00:00,,,0,0
6f4fc8de-3ab0-4431-8823-6aba2b6b57e8,2025-05-15T09:06:50.282716+00:00,2025-05-15T09:07:06.960628+00:00,14.5536649227142,1175,376
91d781ee-03f3-42e5-ae6a-8700b1faa4db,2025-05-15T09:06:49.072833+00:00,2025-05-15T09:07:08.199321+00:00,17.5668232440948,1175,271
a8ec526c-640d-484a-9dca-99936fd5bba4,2025-05-15T09:06:53.183304+00:00,2025-05-15T09:07:03.974858+00:00,9.11797189712524,1175,297
3aa6e180-5d1a-461d-b858-eacae06c052f,2025-05-15T09:06:44.695162+00:00,2025-05-15T09:07:05.456218+00:00,16.0869319438934,1175,330
f5fca00a-bcbd-4d10-81a3-4b9b61257fcd,2025-05-15T09:06:51.911492+00:00,2025-05-15T09:07:11.567686+00:00,18.1205523014069,1175,379
1265d310-929d-4190-8601-a76ef6c04674,2025-05-15T09:07:18.722374+00:00,2025-05-15T09:07:28.579755+00:00,8.25938701629639,1175,326
868ad984-2142-4104-8bab-ad0e484e7978,2025-05-15T09:07:13.724047+00:00,2025-05-15T09:07:30.803305+00:00,15.4181578159332,1175,363
18919a79-b22d-49e3-afa9-39a11c222e57,2025-05-15T09:07:17.52692+00:00,2025-05-15T09:07:32.076202+00:00,12.9836659431458,1175,336
b62ebde5-c4ea-47eb-b6f1-4ad1d902994f,2025-05-15T09:07:16.352012+00:00,2025-05-15T09:07:37.60542+00:00,19.7749791145325,1175,354
a35c39af-5739-47f4-9421-6c5140677623,2025-05-15T09:07:15.069441+00:00,2025-05-15T09:07:38.820103+00:00,22.1299059391022,1175,382
3aca98dd-20bd-49ac-9796-c46ef73760c0,2025-05-15T09:07:46.200449+00:00,2025-05-15T09:07:57.767013+00:00,9.92040705680847,1175,252
b2ff1a4f-2db9-4e0f-9aac-8c898177b502,2025-05-15T09:07:42.94338+00:00,2025-05-15T09:08:00.017085+00:00,14.6168067455292,1175,358
b839cb93-d70f-4564-bb34-26ee42b14b37,2025-05-15T09:07:44.935127+00:00,2025-05-15T09:08:01.487169+00:00,14.7810580730438,1175,361
4f260027-97be-439a-b5e6-e0720773337a,2025-05-15T09:07:47.528579+00:00,2025-05-15T09:08:02.887195+00:00,13.8176848888397,1175,358
b423ffed-408f-49c7-8792-59a5487f59a1,2025-05-15T09:07:39.665393+00:00,2025-05-15T09:08:07.381555+00:00,24.2963449954987,1175,356
b789ecae-300f-4cd3-8b36-a1ed10be4064,2025-05-15T09:08:12.151765+00:00,2025-05-15T09:08:26.238248+00:00,12.3459448814392,1175,347
d725acf5-d6a3-4e14-90ca-6221dfd539a6,2025-05-15T09:08:10.829782+00:00,2025-05-15T09:08:27.51459+00:00,15.0496890544891,1175,340
ad2c57d3-5d80-4aa1-9704-6b2e74a11fad,2025-05-15T09:08:09.55759+00:00,2025-05-15T09:08:28.623292+00:00,17.4922261238098,1175,376
90c2f92c-a23c-4e37-ac14-8099281a8886,2025-05-15T09:08:08.269179+00:00,2025-05-15T09:08:29.6978+00:00,19.8689489364624,1175,409
ab059f10-5e32-4cd1-9167-926431d65677,2025-05-15T09:08:13.486725+00:00,2025-05-15T09:08:30.893254+00:00,15.9062569141388,1175,288
0980f01b-f4f3-4137-a779-1164a4155bdb,2025-05-15T09:08:36.286355+00:00,2025-05-15T09:08:49.520535+00:00,11.4507460594177,1175,284
10235bba-4df4-49b3-8efc-e160f206bdf0,2025-05-15T09:08:38.802274+00:00,2025-05-15T09:08:50.930649+00:00,10.6206760406494,1175,268
5f046ed5-4fec-4adb-a83c-b95d7ac70db5,2025-05-15T09:08:33.915396+00:00,2025-05-15T09:08:52.063167+00:00,16.7050702571869,1175,316
01ffae00-1e06-4139-981e-c150bde53ae0,2025-05-15T09:08:37.629287+00:00,2025-05-15T09:08:53.233717+00:00,14.0250658988953,1175,330
a12e45c1-64b6-4291-a5df-6f324c69caee,2025-05-15T09:08:35.059626+00:00,2025-05-15T09:08:55.202977+00:00,18.6337809562683,1175,280
bc613179-7bbb-476d-aaef-fbf9b273b384,2025-05-15T09:09:03.235919+00:00,2025-05-15T09:09:14.964532+00:00,10.174124956131,1175,305
a8ec66d6-23c4-4686-9ba2-a4b57c364e87,2025-05-15T09:09:00.62735+00:00,2025-05-15T09:09:16.053098+00:00,13.7876946926117,1175,305
eefc18df-90ac-4bb6-9676-8324149cc668,2025-05-15T09:08:59.274255+00:00,2025-05-15T09:09:20.345868+00:00,19.3469388484955,1175,342
7088e40d-bb3e-498d-aebc-8f2a89f560d5,2025-05-15T09:09:01.964248+00:00,2025-05-15T09:09:21.653029+00:00,18.0407481193542,1175,398
e54cd173-321a-44bf-b62e-702dafe4f18a,2025-05-15T09:09:04.476348+00:00,2025-05-15T09:09:26.66884+00:00,20.2525260448456,1175,345
2617cf11-425d-409b-9167-abaee851bd1c,2025-05-15T09:09:28.974285+00:00,2025-05-15T09:09:38.889571+00:00,8.33800888061523,1001,278
0f745f68-a32d-4ad3-9c89-217ec1636314,2025-05-15T09:09:24.967508+00:00,2025-05-15T09:09:40.624974+00:00,14.0102488994598,1175,312
4024a20a-ddc4-4682-9fce-e5560a69889c,2025-05-15T09:09:27.656931+00:00,2025-05-15T09:09:41.900054+00:00,12.5339319705963,1175,291
1ffb56d7-51dc-444c-8a62-294a8f5d7915,2025-05-15T09:09:30.198583+00:00,2025-05-15T09:09:43.175842+00:00,11.5207717418671,1175,297
4f30a926-b695-47f8-a52f-6c2fa4a16fae,2025-05-15T09:09:31.323614+00:00,2025-05-15T09:09:45.09429+00:00,12.1055219173431,1175,414
a58628b2-58ba-42c8-88b0-445fa3113580,2025-05-15T09:09:55.626801+00:00,2025-05-15T09:10:06.272262+00:00,8.96168899536133,1175,260
1d5c18d6-7b5f-42c5-8f49-51f45c30f037,2025-05-15T09:09:54.331129+00:00,2025-05-15T09:10:07.435999+00:00,11.5456750392914,1175,403
00eca698-6cce-4400-87b9-1e7af500bb01,2025-05-15T09:09:51.835892+00:00,2025-05-15T09:10:08.520932+00:00,15.1288740634918,1175,328
2dd8ad62-ff67-46b5-b99e-af987d1432e2,2025-05-15T09:09:57.014686+00:00,2025-05-15T09:10:09.632798+00:00,11.1667246818542,1175,364
b5e0d172-5469-4dda-b8f0-c59b08ecbe23,2025-05-15T09:09:53.101161+00:00,2025-05-15T09:10:17.800195+00:00,23.119668006897,1175,376
61dc00eb-1d29-4060-aaa9-0f5fbae498fb,2025-05-15T09:10:18.604061+00:00,2025-05-15T09:10:30.978042+00:00,10.9173939228058,1175,274
9735d1f4-b832-4113-afa9-511af22da1e0,2025-05-15T09:10:22.022183+00:00,2025-05-15T09:10:32.140952+00:00,8.57732367515564,1175,315
93beedcb-8624-4e5a-88cb-63f3763b1279,2025-05-15T09:10:19.737242+00:00,2025-05-15T09:10:33.347112+00:00,12.1179940700531,1175,330
8216e91a-dc16-4482-93fd-3c03318da36a,2025-05-15T09:10:20.884642+00:00,2025-05-15T09:10:34.574886+00:00,12.2211458683014,1175,356
762f522f-a9c6-461c-b1e7-5621121f4871,2025-05-15T09:10:23.23019+00:00,2025-05-15T09:10:35.640172+00:00,10.9987819194794,1175,387
a67804ff-f089-4bae-92ff-1c08e7e38cf4,2025-05-15T09:10:45.294369+00:00,2025-05-15T09:10:57.534564+00:00,10.6671481132507,1175,280
cc301fcf-0063-4756-a0bd-322420fe3a83,2025-05-15T09:10:47.690758+00:00,2025-05-15T09:10:58.843634+00:00,9.60937809944153,1175,336
b26621e3-5639-4211-85b5-6f9ac2da9c52,2025-05-15T09:10:43.833195+00:00,2025-05-15T09:11:00.262615+00:00,14.6079659461975,1175,301
4f7f4880-e32a-4d52-91fa-4d912fdb9b82,2025-05-15T09:10:46.491087+00:00,2025-05-15T09:11:01.620225+00:00,13.6217460632324,1175,364
9c83bb27-694d-46dd-bea4-75368be9c3ed,2025-05-15T09:10:48.853854+00:00,2025-05-15T09:11:02.861997+00:00,12.3895018100739,1175,386
cc8f3ab0-b02e-43a1-9ae4-ba03c8fa7cd4,2025-05-15T09:13:05.493232+00:00,2025-05-15T09:13:12.109903+00:00,4.87698268890381,1492,326
d31cfdd7-c85d-4f00-831b-e9bcfa9dd33f,2025-05-15T09:13:10.528236+00:00,2025-05-15T09:13:17.564814+00:00,5.49037623405457,1492,282
f8313701-f21e-4da1-9b59-17973a8bec97,2025-05-15T09:13:31.022095+00:00,2025-05-15T09:13:37.71723+00:00,5.17514395713806,1492,328
4b68b1ef-f2e8-4d16-b639-3ab3cc1477cc,2025-05-15T09:13:32.153033+00:00,2025-05-15T09:13:38.964663+00:00,5.29129385948181,1492,346
33c4c682-f193-494e-aa7c-d4d0765ac502,2025-05-15T09:13:33.282149+00:00,2025-05-15T09:13:40.211384+00:00,5.44177198410034,1492,309
1364959f-f2d4-4545-b05f-c08c5135a3ce,2025-05-15T09:13:34.422363+00:00,2025-05-15T09:13:41.521134+00:00,5.53401970863342,1492,285
a3347a1f-d1f9-41cd-8525-0ec369336f33,2025-05-15T09:13:35.559662+00:00,2025-05-15T09:13:42.805258+00:00,5.57788181304932,1492,380
044a00b9-480b-43fe-b5f8-c9aabf35a702,2025-05-15T09:13:56.161801+00:00,2025-05-15T09:14:02.300976+00:00,4.8150999546051,1492,278
c6f7c847-d737-4b83-b7a4-3f5018a3a612,2025-05-15T09:13:57.288864+00:00,2025-05-15T09:14:03.286235+00:00,4.48772716522217,1492,279
6d82ebfa-ca70-4683-a847-69e36cae5655,2025-05-15T09:13:58.526379+00:00,2025-05-15T09:14:04.613172+00:00,4.76783990859985,1492,292
ad957a48-b646-4b43-aa9a-273ff1121630,2025-05-15T09:13:59.636203+00:00,2025-05-15T09:14:06.556468+00:00,5.47284603118896,1492,383
830e46c0-8f7a-4a6e-9b42-865e9752aec1,2025-05-15T09:14:00.716881+00:00,2025-05-15T09:14:07.833546+00:00,5.65281295776367,1492,339
dc023a0d-eaa8-4fd4-8ea7-88725ace3953,2025-05-15T09:14:21.109187+00:00,2025-05-15T09:14:27.234444+00:00,4.70529198646545,1492,270
a5057750-785b-46f7-8a1b-99496c76d5de,2025-05-15T09:14:22.313951+00:00,2025-05-15T09:14:28.185817+00:00,4.52049207687378,1492,230
5f0515d7-e54c-4f53-98b4-ee9c1a6a698b,2025-05-15T09:14:23.451495+00:00,2025-05-15T09:14:29.432142+00:00,4.69166731834412,1492,266
cda45120-677d-4af4-a073-5da227c5c321,2025-05-15T09:14:24.525963+00:00,2025-05-15T09:14:30.769356+00:00,4.91890287399292,1492,320
8f2b0bb7-3135-4453-a957-8add83110ab7,2025-05-15T09:14:25.641473+00:00,2025-05-15T09:14:31.7573+00:00,4.73121905326843,1492,273
4f30af58-e875-4e2b-8ed9-72ead4ec192e,2025-05-15T09:14:46.116296+00:00,2025-05-15T09:14:52.798758+00:00,5.09144878387451,1492,291
d17d1fa9-335f-412d-9147-91b102a3f2f4,2025-05-15T09:14:47.368051+00:00,2025-05-15T09:14:54.361398+00:00,5.41613388061523,1492,327
e4fd9a0a-6bdd-4682-976f-38306653d288,2025-05-15T09:14:48.646936+00:00,2025-05-15T09:14:55.52622+00:00,5.30767893791199,1492,309
16c4d731-f395-42ca-ae1f-c9403e4a012f,2025-05-15T09:14:49.908122+00:00,2025-05-15T09:14:56.626648+00:00,5.07709693908691,1492,271
0d6da83c-4592-406e-b9d1-599ffad5d98d,2025-05-15T09:14:51.255215+00:00,2025-05-15T09:14:58.258938+00:00,5.43793892860413,1492,330
0d5fffa1-a9a2-47f1-a07c-f520b06e08b8,2025-05-15T09:15:11.768646+00:00,2025-05-15T09:15:20.275682+00:00,6.82305288314819,1492,432
c1d75f31-25bb-4a27-b537-1354f198585b,2025-05-15T09:15:13.054+00:00,2025-05-15T09:15:21.563774+00:00,7.01945114135742,1492,383
90b76d46-b5a5-4f6a-abc8-e2f1fd350544,2025-05-15T09:15:15.673541+00:00,2025-05-15T09:15:22.758672+00:00,5.47948503494263,1492,271
91cd4c5b-f370-41b0-b6f5-a1894ac5c8ac,2025-05-15T09:15:14.221489+00:00,2025-05-15T09:15:24.028223+00:00,8.03517580032349,1492,344
91460f10-51d1-4aec-84c5-2c35f7c00e52,2025-05-15T09:15:16.965417+00:00,2025-05-15T09:15:25.15645+00:00,6.38182401657104,1492,270
522c9505-cefe-4499-8ee9-42de9150912b,2025-05-15T09:15:37.488291+00:00,2025-05-15T09:15:44.299077+00:00,5.35147380828857,1492,301
8f6faa7a-cf54-40ab-a88c-21feb7f2826b,2025-05-15T09:15:40.015584+00:00,2025-05-15T09:15:46.762092+00:00,5.22985410690308,1492,277
0b8640e8-5761-4269-81a7-340782cea2e7,2025-05-15T09:15:41.267912+00:00,2025-05-15T09:15:47.779208+00:00,4.96039009094238,1492,297
5b0cbaef-6bc7-4fbb-8a4c-4a1ea12aceea,2025-05-15T09:15:38.647119+00:00,2025-05-15T09:15:48.945577+00:00,8.61214470863342,1492,279
cad4df66-701e-4e46-9a12-2f61c066bf2b,2025-05-15T09:15:42.527655+00:00,2025-05-15T09:15:50.065785+00:00,6.05255079269409,1492,357
cf7278a2-45fb-4cba-9c2c-5e7936b1a7f6,2025-05-15T09:16:02.960551+00:00,2025-05-15T09:16:11.060612+00:00,6.6622850894928,1492,394
85976b31-db30-4171-8404-42eb3bf67125,2025-05-15T09:16:05.597488+00:00,2025-05-15T09:16:13.245705+00:00,6.05477595329285,1492,255
3f64a914-7d7a-459d-a208-25ccde60079d,2025-05-15T09:16:06.857773+00:00,2025-05-15T09:16:14.42654+00:00,6.0065758228302,1492,293
4a38a4ed-5d60-40ee-961c-f4acbb9ecd87,2025-05-15T09:16:08.146197+00:00,2025-05-15T09:16:15.487076+00:00,5.90923810005188,1492,300
eb10e5f4-cff5-4f43-a668-da8334699c06,2025-05-15T09:16:04.126203+00:00,2025-05-15T09:16:16.580071+00:00,10.651004076004,1492,303
17777433-763c-4c57-86d7-b37a18f4c180,2025-05-15T09:17:32.514177+00:00,2025-05-15T09:17:54.213468+00:00,20.0520069599152,1801,457
eb750c3d-d5a5-4e53-9b5a-0bdfdda7433c,2025-05-15T09:17:33.800317+00:00,2025-05-15T09:17:55.363288+00:00,20.0711352825165,1801,489
c0d054e9-81c5-43fc-b375-9bc107196ad6,2025-05-15T09:17:29.89907+00:00,2025-05-15T09:17:56.489479+00:00,23.6417310237885,1801,497
6846ad2b-6d7c-4b74-b1c2-bda8f6747c50,2025-05-15T09:17:34.997018+00:00,2025-05-15T09:17:57.635583+00:00,21.2149240970612,1801,537
715000f3-164e-4763-b5d7-4ffac2bfae83,2025-05-15T09:17:36.124298+00:00,2025-05-15T09:17:58.734916+00:00,21.1547961235046,1801,515
1a73de7c-bdb5-40e0-87f7-402d7064d162,2025-05-15T09:18:04.223305+00:00,2025-05-15T09:18:15.829885+00:00,9.63619303703308,1801,357
03056e4a-12da-43f6-b6d0-c9cdd8215fbc,2025-05-15T09:18:03.141159+00:00,2025-05-15T09:18:18.818518+00:00,14.2681930065155,1801,529
61d2f7c0-f8e9-41a0-a276-d98a95572970,2025-05-15T09:18:02.104249+00:00,2025-05-15T09:18:20.077149+00:00,16.55189204216,1801,528
086dd366-adfc-42e8-ae66-74503aa2f783,2025-05-15T09:18:00.810974+00:00,2025-05-15T09:18:21.423587+00:00,19.0125420093536,1801,360
2ec46fca-3115-4d8a-80cd-ba582ebc7e9c,2025-05-15T09:17:59.526206+00:00,2025-05-15T09:18:22.546324+00:00,21.4125807285309,1801,630
e6fd243d-d4d5-4fce-a1de-5b4dc296c1b4,2025-05-15T09:18:28.3234+00:00,2025-05-15T09:18:41.993528+00:00,12.1439590454102,1801,310
e82e6d49-ea7f-40e3-9460-a49754068f0c,2025-05-15T09:18:27.049574+00:00,2025-05-15T09:18:43.372369+00:00,14.6963579654694,1801,426
2661bfe0-9edc-44fa-9295-82217dd75af2,2025-05-15T09:18:25.868479+00:00,2025-05-15T09:18:46.652581+00:00,19.2680649757385,1801,594
3edbd847-7b89-4cce-bd96-c3307598acae,2025-05-15T09:18:24.713405+00:00,2025-05-15T09:18:47.808793+00:00,21.6041870117188,1801,593
353d3c5a-e85c-4df7-a317-dbfce067ac52,2025-05-15T09:18:49.961138+00:00,2025-05-15T09:19:12.728028+00:00,21.2156422138214,1801,418
424c60bf-4208-4545-ab37-d1c3d7caa409,2025-05-15T09:18:29.506051+00:00,2025-05-15T09:19:25.066722+00:00,54.088268995285,1801,594
cd288c37-1c0b-4554-92f4-f2e2c437d02f,2025-05-15T09:18:51.142242+00:00,2025-05-15T09:19:08.164713+00:00,15.5201358795166,1801,422
12c57e8d-6fb0-45ac-83eb-b29e628a0ca3,2025-05-15T09:18:53.385419+00:00,2025-05-15T09:19:09.473542+00:00,14.5356600284576,1801,412
1de2808d-aa7a-42ba-b5c8-02a71d547ef5,2025-05-15T09:18:54.539534+00:00,2025-05-15T09:19:11.292712+00:00,15.2861380577087,1801,597
6f4c5c74-ad34-4b94-8739-17437b1212f3,2025-05-15T09:18:52.25593+00:00,2025-05-15T09:19:22.624961+00:00,28.8832738399506,1801,508
7fa3cad3-5697-4da1-a411-66e138a749f3,2025-05-15T09:19:19.69372+00:00,2025-05-15T09:19:35.603919+00:00,14.371196269989,1801,401
f0f98a7c-4ee7-4280-aa12-2ef35a8a022f,2025-05-15T09:19:17.270048+00:00,2025-05-15T09:19:37.258209+00:00,18.5508737564087,1801,425
98e53aa0-b0ac-4975-aa66-cf6ecdeb4c39,2025-05-15T09:19:18.38671+00:00,2025-05-15T09:19:38.28341+00:00,18.2978918552399,1801,450
11cd3c4b-314a-4231-8b36-847e8b4015c9,2025-05-15T09:19:16.10648+00:00,2025-05-15T09:19:43.805399+00:00,26.1819541454315,1801,517
f2c327cb-5c41-4f7b-99d3-d3288ca50741,2025-05-15T09:19:14.986431+00:00,2025-05-15T09:19:45.36451+00:00,28.9054892063141,1801,591
e07c8610-b379-42ba-adce-94c17e2ed449,2025-05-15T09:19:42.406253+00:00,2025-05-15T09:19:58.594695+00:00,14.8516972064972,1801,328
dcdfc8e0-6e4e-4391-a6f2-94cd289d0aa0,2025-05-15T09:19:46.905922+00:00,2025-05-15T09:19:59.916145+00:00,11.6436228752136,1801,439
696af0d8-c295-46bc-96db-4aead961094d,2025-05-15T09:19:40.115724+00:00,2025-05-15T09:20:01.004781+00:00,19.4381229877472,1801,478
ac0f51bc-e0b4-4761-8575-cdf6fe25ca33,2025-05-15T09:19:41.298537+00:00,2025-05-15T09:20:02.146081+00:00,19.3506124019623,1801,514
e53d5c58-97e0-40f5-bf68-4ac3f6989728,2025-05-15T09:19:44.637213+00:00,2025-05-15T09:20:07.126589+00:00,19.8157098293304,1801,581
b9629691-7009-43bd-acf9-17d49427a1f3,2025-05-15T09:20:12.933034+00:00,2025-05-15T09:20:26.671997+00:00,12.1083700656891,1801,468
c03b72d1-d927-4778-86d1-7d24017ad983,2025-05-15T09:20:09.251706+00:00,2025-05-15T09:20:27.876713+00:00,17.1250491142273,1801,505
7fa46642-cd1d-4022-bdb2-c93c7b1be437,2025-05-15T09:20:10.445705+00:00,2025-05-15T09:20:28.982929+00:00,17.0316090583801,1801,558
325ce137-f8b8-4e06-9596-a4b883d1d36d,2025-05-15T09:20:11.638693+00:00,2025-05-15T09:20:30.149343+00:00,16.8580539226532,1801,620
021f44e3-62f9-45fe-80b2-01ee7fe39047,2025-05-15T09:20:35.772772+00:00,2025-05-15T09:20:52.233243+00:00,14.8721859455109,1801,413
3a8308ad-e949-4d0c-a772-b8a3d28cc8b0,2025-05-15T09:20:33.456118+00:00,2025-05-15T09:20:53.907775+00:00,18.9711339473724,1801,503
0cd0bb15-5693-41fe-a932-350c92d86785,2025-05-15T09:20:38.190097+00:00,2025-05-15T09:20:55.39633+00:00,15.5933389663696,1801,495
d2e0bad1-1317-4806-83ce-1aa66218602c,2025-05-15T09:20:34.57756+00:00,2025-05-15T09:20:56.504033+00:00,20.3726000785828,1801,516
232fc5a2-738e-49bc-93e8-f6652a0da3e2,2025-05-15T09:20:36.987478+00:00,2025-05-15T09:21:02.688491+00:00,24.2341918945312,1801,599
1c149f42-bf9a-4242-a42e-b2eb6649210b,2025-05-15T09:20:08.016561+00:00,2025-05-15T09:21:09.771991+00:00,60.1972138881683,1801,531
f333d0fb-0402-42d6-ae0c-82b132edc8aa,2025-05-15T09:20:59.847764+00:00,2025-05-15T09:21:16.639977+00:00,15.3035018444061,1801,399
8c2cae48-a448-40b4-8770-cce3e02a7d7f,2025-05-15T09:21:01.994154+00:00,2025-05-15T09:21:17.725199+00:00,13.3610389232635,1801,463
ae635dc6-e01d-4535-9331-8a7e2f5c1c43,2025-05-15T09:20:58.650124+00:00,2025-05-15T09:21:18.763768+00:00,18.6480541229248,1801,508
52326977-f56b-4d18-a109-231c89599ebb,2025-05-15T09:21:00.961877+00:00,2025-05-15T09:21:20.304873+00:00,17.9630880355835,1801,466
136b4ddd-8713-449c-b27d-f1bb2b6b826a,2025-05-15T09:21:04.096227+00:00,2025-05-15T09:21:21.461034+00:00,15.6290507316589,1801,601
4c717251-feb2-4f99-aca9-477b6cec865a,2025-05-15T09:21:29.354628+00:00,2025-05-15T09:21:44.468357+00:00,13.6724002361298,1801,458
0f7ea493-0a84-44d5-9c11-dbaba3052717,2025-05-15T09:21:24.596492+00:00,2025-05-15T09:21:45.598254+00:00,19.4058141708374,1801,500
363ecb29-4abe-4d28-8674-9284290f7307,2025-05-15T09:21:25.844478+00:00,2025-05-15T09:21:46.859824+00:00,19.4328808784485,1801,437
3bac2aa2-962d-4c58-8ff8-79783859b1b0,2025-05-15T09:21:26.995384+00:00,2025-05-15T09:21:48.031412+00:00,19.4388659000397,1801,437
c93ce776-2987-4624-a21b-82f94ee97209,2025-05-15T09:21:28.240115+00:00,2025-05-15T09:21:49.199676+00:00,19.5559020042419,1801,568
4a682191-d1d1-4b76-87ba-16dac11b66a5,2025-05-15T09:24:52.326078+00:00,2025-05-15T09:25:03.997678+00:00,10.1692399978638,1657,400
6fcafb1d-65e9-406c-a896-9cc48342888f,2025-05-15T09:24:51.076651+00:00,2025-05-15T09:25:05.392995+00:00,12.7932941913605,1657,419
f040c749-842d-41e4-9f5f-a0ae6c996fcd,2025-05-15T09:24:53.483503+00:00,2025-05-15T09:25:06.646051+00:00,11.5469486713409,1657,409
d5e62984-79d8-4568-b66e-7b9b63fb8305,2025-05-15T09:24:54.668782+00:00,2025-05-15T09:25:07.703356+00:00,11.5134248733521,1657,442
e91bb195-9515-44a6-873e-9f7d116e5f52,2025-05-15T09:24:48.703838+00:00,2025-05-15T09:25:08.799982+00:00,17.4191520214081,1657,446
80bb3ad2-d0e6-4a1d-80c3-812a56871417,2025-05-15T09:25:15.126027+00:00,2025-05-15T09:25:28.569777+00:00,11.9240777492523,1657,358
b1e81d1f-9c31-4473-a8aa-1b8e85e39e1c,2025-05-15T09:25:18.481992+00:00,2025-05-15T09:25:29.805501+00:00,9.84947109222412,1807,386
26c3e7d2-8450-4035-b78c-239c3248f31c,2025-05-15T09:25:19.554793+00:00,2025-05-15T09:25:30.824795+00:00,9.79448914527893,1657,463
f53371df-0930-498c-a1f7-441b8a2c918e,2025-05-15T09:25:17.431271+00:00,2025-05-15T09:25:31.880566+00:00,13.1082861423492,1657,418
